t,P,Q
164.1,0.001377023,-0.000127873
164.2,0.001388279,-0.000129922
164.3,0.001386475,-0.000148649
164.4,0.00139949,-0.000167248
164.5,0.001412951,-0.000185887
164.6,0.00142558,-0.000200709
164.7,0.001423517,-0.000218639
164.8,0.001420498,-0.000219934
164.9,0.001423306,-0.000220038
165,0.001412757,-0.000215927
165.1,0.001403888,-0.000198357
165.2,0.001402108,-0.000170262
165.3,0.001406045,-0.000149209
165.4,0.001398248,-0.00012466
165.5,0.001404126,-0.0001277
165.6,0.001397428,-0.000146701
165.7,0.001404976,-0.000165982
165.8,0.001401926,-0.000188774
165.9,0.001400962,-0.000198151
166,0.001397633,-0.000202105
166.1,0.001384688,-0.000192328
166.2,0.001366771,-0.000177654
166.3,0.001354053,-0.000163362
166.4,0.001346408,-0.000147515
166.5,0.001348293,-0.000137399
166.6,0.00135118,-0.000134925
166.7,0.001360691,-0.000142408
166.8,0.001368691,-0.0001597
166.9,0.001371095,-0.00018564
167,0.001378723,-0.000216685
167.1,0.001374208,-0.000223567
167.2,0.001377633,-0.0002121
167.3,0.001377885,-0.000190115
167.4,0.001369679,-0.000153818
167.5,0.001373819,-0.000129568
167.6,0.00138098,-0.000122327
167.7,0.001392295,-0.000139241
167.8,0.001397608,-0.000175662
167.9,0.001417079,-0.000193857
168,0.001429832,-0.000209966
168.1,0.001421246,-0.000223681
168.2,0.001417713,-0.000226114
168.3,0.001408302,-0.000218316
168.4,0.001402963,-0.000193272
168.5,0.001403495,-0.000166339
168.6,0.001397498,-0.000137453
168.7,0.001395784,-0.000123692
168.8,0.001395088,-0.000134572
168.9,0.001397566,-0.000158832
169,0.001397944,-0.000189761
169.1,0.001393509,-0.000195132
169.2,0.001383882,-0.000192373
169.3,0.001369731,-0.00018348
169.4,0.001358658,-0.000162407
169.5,0.001346985,-0.000149303
169.6,0.001344265,-0.000136749
169.7,0.00134359,-0.000134516
169.8,0.001355627,-0.000148454
169.9,0.001359227,-0.000162543
170,0.001368734,-0.000187724
170.1,0.001370199,-0.000215176
170.2,0.00137626,-0.000226947
170.3,0.001374784,-0.000206959
170.4,0.001372981,-0.000180408
170.5,0.001373952,-0.000154976
170.6,0.00136733,-0.000134243
170.7,0.001372059,-0.000125455
170.8,0.001393573,-0.000132892
170.9,0.001401904,-0.00016498
171,0.001416368,-0.000178163
171.1,0.001420768,-0.000195314
171.2,0.001423517,-0.000212327
171.3,0.001423855,-0.0002247
171.4,0.001412231,-0.000214337
171.5,0.001409463,-0.00020949
171.6,0.001404017,-0.000185446
171.7,0.001393352,-0.000155843
171.8,0.001390934,-0.000136694
171.9,0.001396122,-0.000124141
172,0.001395601,-0.000130914
172.1,0.001393531,-0.000161086
172.2,0.001394069,-0.000177786
172.3,0.001391843,-0.000199594
172.4,0.001385575,-0.000201773
172.5,0.001380158,-0.000204146
172.6,0.001366257,-0.000188888
172.7,0.001357073,-0.000171696
172.8,0.001344575,-0.000156998
172.9,0.001334713,-0.000147397
173,0.001343333,-0.000134097
173.1,0.001341911,-0.000131939
173.2,0.00135384,-0.000146381
173.3,0.001357417,-0.000163156
173.4,0.001364772,-0.000184613
173.5,0.001370222,-0.000203368
173.6,0.001369672,-0.000218283
173.7,0.001366847,-0.000209944
173.8,0.001367778,-0.000196483
173.9,0.001367886,-0.000167885
174,0.00136845,-0.000142455
174.1,0.001363864,-0.000133446
174.2,0.001372251,-0.000136101
174.3,0.001382444,-0.000146423
174.4,0.001388245,-0.000166957
174.5,0.001405393,-0.00018633
174.6,0.001412146,-0.000206146
174.7,0.001407055,-0.000220547
174.8,0.001406493,-0.00022366
174.9,0.001393333,-0.000221038
175,0.001394153,-0.000199792
175.1,0.00137876,-0.000169113
175.2,0.001376087,-0.000143152
175.3,0.001381057,-0.000132702
175.4,0.001376751,-0.000131961
175.5,0.001380864,-0.000150955
175.6,0.00138396,-0.000172564
175.7,0.001387683,-0.000193248
175.8,0.001379774,-0.00019685
175.9,0.001373877,-0.000196996
176,0.001354611,-0.000187302
176.1,0.001343412,-0.000172386
176.2,0.001332727,-0.000161654
176.3,0.001330211,-0.000150289
176.4,0.0013284,-0.000137574
176.5,0.001325676,-0.000135223
176.6,0.001334199,-0.000140429
176.7,0.001335964,-0.000145231
176.8,0.001339459,-0.000165778
176.9,0.001341699,-0.000186506
177,0.001344481,-0.000199045
177.1,0.00135038,-0.000210936
177.2,0.001346553,-0.000221921
177.3,0.001347066,-0.000215441
177.4,0.001349753,-0.000205763
177.5,0.001345497,-0.000188446
177.6,0.00134575,-0.000171022
177.7,0.001344188,-0.000153796
177.8,0.001345907,-0.00013247
177.9,0.001343557,-0.000132962
178,0.001342047,-0.000134172
178.1,0.001352324,-0.000146344
178.2,0.001362283,-0.000159631
178.3,0.00136755,-0.000167693
178.4,0.001373697,-0.000184369
178.5,0.001378905,-0.000193077
178.6,0.001385235,-0.000205924
178.7,0.001384326,-0.000213509
178.8,0.001379094,-0.000223583
178.9,0.001381978,-0.000229342
179,0.001381628,-0.000232377
179.1,0.001378583,-0.000230885
179.2,0.001371966,-0.000212519
179.3,0.001364436,-0.000204677
179.4,0.001362773,-0.000190006
179.5,0.0013611,-0.000178271
179.6,0.001349697,-0.000161123
179.7,0.001359437,-0.0001513
179.8,0.001347339,-0.000139805
179.9,0.001352901,-0.000132044
180,0.001354245,-0.000142216
180.1,0.001353895,-0.000146607
180.2,0.001353039,-0.000158526
180.3,0.001350084,-0.000167898
180.4,0.001350182,-0.000182163
180.5,0.001358063,-0.000185032
180.6,0.001356521,-0.000193222
180.7,0.001359117,-0.000198933
180.8,0.001353241,-0.000203416
180.9,0.001347023,-0.000206282
181,0.001342965,-0.00020756
181.1,0.001339086,-0.00020526
181.2,0.001339303,-0.000202081
181.3,0.001340416,-0.000204595
181.4,0.00133118,-0.000199333
181.5,0.001321557,-0.000197099
181.6,0.001325217,-0.000190562
181.7,0.001323387,-0.000191811
181.8,0.0013171,-0.000185691
181.9,0.001315228,-0.000180379
182,0.001311249,-0.000174102
182.1,0.001305623,-0.000173545
182.2,0.001305508,-0.000165928
182.3,0.001300561,-0.000165387
182.4,0.00130224,-0.000166541
182.5,0.001294621,-0.00015641
182.6,0.001298163,-0.000151558
182.7,0.001301139,-0.000152834
182.8,0.001296828,-0.000147965
182.9,0.001299605,-0.000154839
183,0.001300399,-0.000148842
183.1,0.001293106,-0.000140528
183.2,0.00129792,-0.000138566
183.3,0.001297761,-0.000139682
183.4,0.001300904,-0.000143805
183.5,0.001302137,-0.000132793
183.6,0.00130052,-0.000139217
183.7,0.001293605,-0.000144581
183.8,0.001297949,-0.000142274
183.9,0.001307173,-0.000142293
184,0.001305791,-0.00013929
184.1,0.001309151,-0.000147443
184.2,0.001305963,-0.000144544
184.3,0.001305609,-0.000151955
184.4,0.00131354,-0.000149822
184.5,0.001305701,-0.00015516
184.6,0.001312867,-0.00016549
184.7,0.001308798,-0.000165881
184.8,0.00131477,-0.000168065
184.9,0.001308002,-0.000170081
185,0.001322389,-0.000173624
185.1,0.001317621,-0.000178429
185.2,0.001311295,-0.000182572
185.3,0.001317865,-0.000181126
185.4,0.001320132,-0.000187411
185.5,0.001317277,-0.000193789
185.6,0.001317809,-0.000191058
185.7,0.001315011,-0.000199784
185.8,0.001319463,-0.000195885
185.9,0.001325565,-0.000197746
186,0.001324997,-0.000196463
186.1,0.001328766,-0.000197069
186.2,0.00132641,-0.00020511
186.3,0.001323161,-0.000204273
186.4,0.001321571,-0.000205145
186.5,0.001325348,-0.000206033
186.6,0.001329394,-0.000205168
186.7,0.001323987,-0.000201345
186.8,0.001323536,-0.000207767
186.9,0.001324478,-0.000209685
187,0.001314128,-0.000206735
187.1,0.0013277,-0.000213836
187.2,0.001324904,-0.000208283
187.3,0.001319261,-0.000208127
187.4,0.001327539,-0.000209547
187.5,0.001326749,-0.000204415
187.6,0.001324318,-0.000201732
187.7,0.001318437,-0.000206469
187.8,0.001323449,-0.000209747
187.9,0.001322706,-0.000205861
188,0.001320955,-0.000210156
188.1,0.001324025,-0.00020665
188.2,0.001325153,-0.000215291
188.3,0.001333498,-0.000209646
188.4,0.001323188,-0.000208973
188.5,0.001325,-0.000219128
188.6,0.00131726,-0.000212609
188.7,0.001317659,-0.000212673
188.8,0.001320879,-0.000220374
188.9,0.001322576,-0.000216138
189,0.001323295,-0.000219764
189.1,0.001323791,-0.000228379
189.2,0.001320847,-0.000213541
189.3,0.001331068,-0.000225447
189.4,0.001322669,-0.00021211
189.5,0.001330946,-0.000217817
189.6,0.001321367,-0.000209784
189.7,0.001327993,-0.000211837
189.8,0.001324443,-0.000198078
189.9,0.00132689,-0.00019345
190,0.001319602,-0.000183432
190.1,0.001328328,-0.000171477
190.2,0.001320546,-0.000170299
190.3,0.001327168,-0.000147375
190.4,0.001320467,-0.000145815
190.5,0.001327223,-0.000138435
190.6,0.001325937,-0.000135824
190.7,0.001330207,-0.000135866
190.8,0.001334008,-0.000134189
190.9,0.001336985,-0.000134251
191,0.001336248,-0.000149403
191.1,0.001348706,-0.000147911
191.2,0.001349216,-0.000158954
191.3,0.001356685,-0.000161945
191.4,0.001353721,-0.000171812
191.5,0.001362247,-0.000178264
191.6,0.001364817,-0.000187745
191.7,0.001373975,-0.000194168
191.8,0.001365616,-0.000209508
191.9,0.001385136,-0.000209162
192,0.001384378,-0.000218999
192.1,0.0013701,-0.000227144
192.2,0.001367436,-0.000227987
192.3,0.00137035,-0.000230493
192.4,0.001365069,-0.000233415
192.5,0.001368667,-0.000220973
192.6,0.00136046,-0.000218153
192.7,0.001364586,-0.000204749
192.8,0.001358908,-0.000199557
192.9,0.001351296,-0.000177135
193,0.001351255,-0.000162271
193.1,0.001351599,-0.000148953
193.2,0.001353164,-0.000143225
193.3,0.001347152,-0.000136409
193.4,0.001355384,-0.000136842
193.5,0.001357445,-0.000141013
193.6,0.001358673,-0.000144884
193.7,0.001363628,-0.000154012
193.8,0.001352834,-0.000173776
193.9,0.001359687,-0.000187319
194,0.001350032,-0.000199998
194.1,0.001349924,-0.000206722
194.2,0.001341505,-0.000208161
194.3,0.001335996,-0.000207385
194.4,0.001324077,-0.000199659
194.5,0.001329794,-0.000176683
194.6,0.00130439,-0.000171693
194.7,0.001301466,-0.000161013
194.8,0.001299092,-0.000145884
194.9,0.001294261,-0.000143451
195,0.001297871,-0.000138159
195.1,0.001305924,-0.000141669
195.2,0.001306085,-0.000164186
195.3,0.001316602,-0.000180386
195.4,0.001320717,-0.000201022
195.5,0.001331271,-0.000220692
195.6,0.001329866,-0.000217915
195.7,0.001321551,-0.00020727
195.8,0.001327515,-0.000195024
195.9,0.001323644,-0.000161691
196,0.001325372,-0.000138369
196.1,0.001326936,-0.000139603
196.2,0.001342688,-0.000146565
196.3,0.001348707,-0.000161737
196.4,0.00136282,-0.000182161
196.5,0.00137202,-0.000199267
196.6,0.00136917,-0.000209514
196.7,0.001377616,-0.000224429
196.8,0.001367888,-0.000229187
196.9,0.00136064,-0.000225106
197,0.001356483,-0.00020152
197.1,0.001354855,-0.000182762
197.2,0.001345437,-0.000157883
197.3,0.001344738,-0.000142081
197.4,0.001346952,-0.000134338
197.5,0.001351901,-0.000142145
197.6,0.001348703,-0.000160384
197.7,0.001356339,-0.000180381
197.8,0.001351427,-0.000201428
197.9,0.001348811,-0.000208812
198,0.001333494,-0.000204386
198.1,0.001327619,-0.000191166
198.2,0.001311877,-0.000177133
198.3,0.001307593,-0.000160677
198.4,0.001294488,-0.000149717
198.5,0.001289771,-0.000140336
198.6,0.001300402,-0.000136826
198.7,0.001303654,-0.000146045
198.8,0.001307398,-0.000169093
198.9,0.001311395,-0.000187879
199,0.001313704,-0.000208961
199.1,0.001323824,-0.000222672
199.2,0.001319114,-0.000216415
199.3,0.00132615,-0.000195322
199.4,0.001317913,-0.00017338
199.5,0.001325561,-0.000148435
199.6,0.001316552,-0.000132257
199.7,0.001331543,-0.000133441
199.8,0.001345184,-0.000150563
199.9,0.001356023,-0.000168759
200,0.00136836,-0.000191483
200.1,0.001383604,-0.000210909
200.2,0.001379251,-0.000221477
200.3,0.001379135,-0.000233575
200.4,0.001366748,-0.000215161
200.5,0.001363853,-0.000203351
200.6,0.001349545,-0.000173584
200.7,0.00135449,-0.000149493
200.8,0.001352068,-0.000137106
200.9,0.001354225,-0.000130293
201,0.001352547,-0.000154598
201.1,0.00135382,-0.000175573
201.2,0.001352998,-0.000193354
201.3,0.001351137,-0.000199852
201.4,0.001334526,-0.000201879
201.5,0.001324599,-0.000187913
201.6,0.001313964,-0.000173604
201.7,0.001299929,-0.000160363
201.8,0.001291987,-0.000149705
201.9,0.001307296,-0.000142192
202,0.001289793,-0.000135101
202.1,0.001305242,-0.000144471
202.2,0.001310597,-0.000168989
202.3,0.001312895,-0.00019229
202.4,0.001314197,-0.00021712
202.5,0.00132041,-0.000221567
202.6,0.00132549,-0.000222877
202.7,0.001328439,-0.000205339
202.8,0.001324108,-0.000185072
202.9,0.001317817,-0.000159936
203,0.001315951,-0.000141151
203.1,0.001322331,-0.000133745
203.2,0.001325116,-0.000136228
203.3,0.001337377,-0.000144639
203.4,0.001349121,-0.000168386
203.5,0.001361018,-0.000182623
203.6,0.001368637,-0.00019572
203.7,0.001381169,-0.0002219
203.8,0.001370956,-0.000224814
203.9,0.001369516,-0.000230382
204,0.001365881,-0.000228437
204.1,0.001358208,-0.000211376
204.2,0.0013554,-0.00019309
204.3,0.001344505,-0.000178543
204.4,0.001343969,-0.000153963
204.5,0.001344608,-0.000139474
204.6,0.001357744,-0.000136035
204.7,0.001366331,-0.000140875
204.8,0.001358791,-0.000154845
204.9,0.001363488,-0.000166696
205,0.001357239,-0.000194294
205.1,0.001364326,-0.000199294
205.2,0.001349551,-0.000209045
205.3,0.001341261,-0.000201151
205.4,0.001337863,-0.000191895
205.5,0.001324324,-0.000180744
205.6,0.001320088,-0.000171544
205.7,0.001308779,-0.000158694
205.8,0.001298508,-0.000151065
205.9,0.001306118,-0.00014214
206,0.001300318,-0.000140381
206.1,0.001309068,-0.000143559
206.2,0.001307298,-0.000143843
206.3,0.001314606,-0.000151894
206.4,0.001318002,-0.000167237
206.5,0.001321428,-0.000180389
206.6,0.001331661,-0.000198691
206.7,0.001330737,-0.000207355
206.8,0.00132929,-0.000216983
206.9,0.001326284,-0.000221288
207,0.001326222,-0.000228335
207.1,0.001327333,-0.000216767
207.2,0.001333425,-0.00021976
207.3,0.001322996,-0.000211197
207.4,0.001334297,-0.000197221
207.5,0.001335674,-0.000184037
207.6,0.001333183,-0.000175736
207.7,0.001333535,-0.00015939
207.8,0.001333161,-0.000152132
207.9,0.001322041,-0.000140471
208,0.001323968,-0.000143775
208.1,0.001325243,-0.000138495
208.2,0.001333055,-0.000133973
208.3,0.001335618,-0.000138118
208.4,0.001339024,-0.000131321
208.5,0.001343061,-0.000137976
208.6,0.001336209,-0.000138257
208.7,0.00134575,-0.000143825
208.8,0.001344482,-0.000149171
208.9,0.001349184,-0.000157369
209,0.001361561,-0.000158234
209.1,0.001365416,-0.000165156
209.2,0.001358502,-0.000170361
209.3,0.001369229,-0.000176787
209.4,0.001365335,-0.000182145
209.5,0.001371784,-0.00018112
209.6,0.001371646,-0.000187843
209.7,0.001375254,-0.000191967
